실거래일자,거래유형,상세내용,종목명,수량,단가,거래금액,정산금액,잔고,예수금잔액,수수료,세금,거래일자
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,15,38,580,580,270,0,0,0,2026.02.19
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,94,38,3592,3592,364,0,0,0,2026.02.19
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,95,38,3667,3667,459,0,0,0,2026.02.19
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,100,38,3866,3866,559,0,0,0,2026.02.19
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,114,39,4508,4508,673,0,0,0,2026.02.19
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,214,39,8399,8399,887,0,0,0,2026.02.19
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,241,39,9593,9593,1128,0,0,0,2026.02.19
2026.02.19,매수,외화증권매수,TRADR 샌디스크 2배 ETF,245,39,9614,9614,1373,0,0,0,2026.02.19
2026.02.20,매도,외화증권매도,디렉시온 알파벳 A 2배 ETF,20,88,1770,1770,133,0,0,0,2026.02.20
2026.02.20,매도,외화증권매도,디렉시온 알파벳 A 2배 ETF,20,88,1770,1770,113,0,0,0,2026.02.20
2026.02.20,매도,외화증권매도,디렉시온 알파벳 A 2배 ETF,33,88,2920,2920,80,0,0,0,2026.02.20
2026.02.20,매도,외화증권매도,디렉시온 알파벳 A 2배 ETF,80,89,7131,7131,0,0,0,0,2026.02.20
2026.02.20,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,159,86,13769,13769,0,0,0,0,2026.02.20
2026.02.20,매도,외화증권매도,TRADR 샌디스크 2배 ETF,8,38,306,306,1365,0,0,0,2026.02.20
2026.02.20,매도,외화증권매도,TRADR 샌디스크 2배 ETF,49,37,1821,1821,1316,0,0,0,2026.02.20
2026.02.20,매도,외화증권매도,TRADR 샌디스크 2배 ETF,301,37,11191,11191,1015,0,0,0,2026.02.20
2026.02.20,매수,외화증권매수,알파벳 Class A,1,303,303,303,1,0,0,0,2026.02.20
2026.02.20,매수,외화증권매수,알파벳 Class A,1,304,304,304,2,0,0,0,2026.02.20
